model,Gsolv,timing
910,-1913.2412325,34.36
911,-1922.3175860000001,35.52
912,-1917.0298289999998,35.07
913,-1953.198717,35.26
914,-1917.292379,35.76
915,-1908.349926,35.3
916,-1917.4210285000001,35.98
917,-1967.975031,35.2
918,-1916.40496,36.53
919,-1908.0532445000001,35.9
920,-1914.2284205,35.24
921,-1931.512087,35.98
922,-1894.7997205,35.24
923,-1927.132753,36.14
924,-1913.7348264999998,36.78
925,-1883.1608789999998,36.21
926,-1881.0263475,35.16
927,-1905.8215695000001,36.25
928,-1905.4802545,36.97
929,-1905.068051,36.38
930,-1903.9469625,35.55
931,-1950.7097430000001,36.24
932,-1959.9908854999999,35.44
933,-1952.437322,34.31
934,-1923.215507,35.06
935,-1925.998537,35.73
936,-1933.2160365,35.67
937,-1921.7793585000002,36.6
938,-1916.284187,36.06
939,-1915.0922099999998,36.78
940,-1870.4665865000002,35.6
941,-1922.0786655,35.41
942,-1917.948754,34.76
943,-1951.5945364999998,36.64
944,-1959.237367,35.17
945,-1954.4615825,34.62
946,-1905.8215695000001,35.25
947,-1912.319682,33.87
948,-1955.897731,35.07
949,-1981.5357385000002,35.42
950,-1991.4916345000001,36.05
951,-1962.8343020000002,35.47
952,-1960.1694194999998,35.36
953,-1946.146624,34.91
954,-1952.053999,34.66
955,-1933.129395,34.73
956,-1894.3796405,35.32
957,-1882.425739,34.23
958,-1893.799405,36.15
959,-1907.9849815000002,34.4
960,-1861.0515435000002,35.8
961,-1886.269471,34.99
962,-1841.8381345,34.44
963,-1946.4564329999998,35.37
964,-1907.8011965,35.28
965,-1907.751312,36.92
966,-1907.173702,36.47
967,-1949.932595,36.28
968,-1966.1503085,36.38
969,-1953.146207,36.26
970,-1984.9488885,37.02
971,-1973.908661,37.08
972,-1984.66796,36.41
973,-1946.6585965,36.59
974,-1884.7703105,36.45
