model,Gsolv,timing
935,-2033.3841125000001,36.05
936,-2034.631225,35.71
937,-2120.579593,36.72
938,-2081.743197,36.32
939,-2019.2274165,37.08
940,-2017.3738134999999,36.63
941,-2070.6294555,36.75
942,-1988.117867,37.94
943,-2043.825726,36.58
944,-2042.239924,38.17
945,-2040.6619985,38.88
946,-2042.413207,37.4
947,-2050.6914085,36.97
948,-2056.0946875,35.93
949,-2040.1211455,37.06
950,-2003.6371975,36.74
951,-2000.7465220000001,37.92
952,-2055.278157,38.09
953,-2020.3038715,37.66
954,-2003.3090100000002,38.01
955,-1996.083634,37.62
956,-1993.841457,35.98
957,-2024.859114,37.42
958,-1992.9356595,37.3
959,-2008.5547589999999,36.79
960,-2038.7873915,36.24
961,-1976.5262845,35.52
962,-2032.8065025,35.87
963,-2034.2242725,36.41
964,-2000.431462,36.89
965,-1979.9814425,36.84
966,-1988.2990264999999,36.58
967,-1972.2152135,37.45
968,-1990.5884625,37.59
969,-2019.6396200000001,36.98
970,-2056.5200185,37.29
971,-2038.7795150000002,37.65
972,-2007.8379975,36.92
973,-2025.4524769999998,37.24
974,-2018.8782250000002,36.19
975,-1963.0889754999998,35.61
976,-1971.629727,36.74
977,-1989.136561,37.69
